repo,sha,author,date,message,additions,deletions,total_changes
jlevy/the-art-of-command-line,911db8df68534d192554b9e72dd47c6d21230042,Namgoo Lee,2018-05-19T18:51:23Z,ko: Update Meta and Basics section,21,21,42
jlevy/the-art-of-command-line,8ee5bfd70595516f362024b3e4172062d8327b96,Joshua Levy,2018-04-15T23:47:08Z,Merge pull request #557 from AlexanderBodin/patch-1  Update README,1,1,2
jlevy/the-art-of-command-line,56d6a094a2efaadb10fe89f89608ef687a2024d1,Alexander Bodin,2018-04-14T15:08:51Z,Update README,1,1,2
jlevy/the-art-of-command-line,836d3929ab1c392d87150ccc38070abae41b5a0f,Joshua Levy,2018-04-07T20:25:51Z,Merge pull request #554 from dspinellis/progress-monitor  Add pmonitor link and correct tools' description,1,1,2
jlevy/the-art-of-command-line,2abdf9d808d2214173acd808e3754ffa2caf9749,Joshua Levy,2018-04-07T20:24:55Z,Add pv link as well.,1,1,2
jlevy/the-art-of-command-line,b81ac31ba172653d78c6f2bd738b97ab342fc80d,Joshua Levy,2018-04-07T20:21:59Z,"Merge pull request #550 from dflamand/here-document  Expand on ""here document""",7,1,8
jlevy/the-art-of-command-line,1178af6816be1574d567e4287df8eeae16edb0c2,Joshua Levy,2018-04-07T20:21:21Z,Shorten language on heredocs.,4,4,8
jlevy/the-art-of-command-line,8cfae524f68093fe229049ce2e84766ca4210e29,Joshua Levy,2018-04-07T20:10:14Z,Merge pull request #552 from dspinellis/macOS  Rename OS X into the current macOS name,10,10,20
jlevy/the-art-of-command-line,452327870b27350d45ad23bdb048992f9e34360f,Joshua Levy,2018-04-07T20:09:31Z,Fix link,1,1,2
jlevy/the-art-of-command-line,3a7f1548643e81c66edbe9ec661b48aa55a4aed8,Joshua Levy,2018-04-07T20:08:47Z,Fix link,1,1,2
jlevy/the-art-of-command-line,5347322b32e8cf3ae12a26ddddc867c2d058f0d5,Joshua Levy,2018-04-07T20:07:43Z,Merge pull request #551 from anna-d/master  el: Update translation,31,23,54
jlevy/the-art-of-command-line,499d59ad30a3ae1cf86fcbf431fdc6b8ec8e29fc,Anna Damtsa,2018-04-03T23:30:39Z,el: Update translation,8,8,16
jlevy/the-art-of-command-line,89402366a60de5a542bf8f7abc339b28a34687b3,Diomidis Spinellis,2018-04-03T07:44:10Z,Add pmonitor link and correct tools' description,1,1,2
